2018-01-23;De Brug;IJsselstein;groep 6/7;22;Klas naar huis sturen;
2018-01-26;Montessori;Hilversum;groep 678;26;Klas verdelen;
2018-01-22;De Brug;IJsselstein;groep plusklas;20;Anders of combinatie;
2018-01-19;De Brug;IJsselstein;groep 3/4;25;Klas naar huis sturen;
2018-01-25;De kleine planeet;deventer;groep 3/4/5;27;Parttimer komt extra dag terug;
2018-01-26;Kindcentrum DeVuurvogel;Assen;groep 3,4,5;24;Klas verdelen;
2018-01-22;De Hoeksteen;Nieuwlande;groep 5-6;27;Parttimer komt extra dag terug;
2018-01-23;Obs de Stegeman;Winterswijk;groep 8;26;Directie of IB-er etc...;
2018-01-25;Obs de Stegeman;Winterswijk;groep 6;27;Directie of IB-er etc...;
2018-01-26;De Kroosduiker;Westzaan;groep 4;24;Klas naar huis sturen;
2018-01-23;De Kroosduiker;Westzaan;groep 3/4/5;26;Klas naar huis sturen;
2018-01-17;De Wissel;Geffen;groep 6;29;Parttimer komt extra dag terug;
2018-01-19;De Wissel;Geffen;groep 5;25;Klas verdelen;
2018-01-25;Het Palet;Heeswijk-Dinther;groep 5;24;Anders of combinatie;
2018-01-25;De albatros ;Almere;groep 3;24;Klas verdelen;
2018-01-26;Albatros ;Almere ;groep 3;24;Klas verdelen;
2018-01-26;De Weerijs;Breda;groep 6;24;Klas naar huis sturen;
2018-01-26;De Bente;Emmer Compascuum ;groep 5/6;25;Anders of combinatie;
2018-01-26;swbs Pork;Ter Apel;groep 6;29;Parttimer komt extra dag terug;
2018-01-25;Bs De Horizon;Heerlen;groep 6;30;Onbevoegde voor de klas;
2018-01-25;Bs De Horizon;Heerlen;groep 4a;25;Anders of combinatie;
2018-01-24;Bs De Horizon;Heerlen;groep 6a;30;Directie of IB-er etc...;
2018-01-22;Neptunus;Amsterdam;groep 1/2;30;Onbevoegde voor de klas;
2018-01-23;Neptunus;Amsterdam;groep 1/2;30;Onbevoegde voor de klas;
2018-01-24;Neptunus;Amsterdam;groep 1/2;30;Onbevoegde voor de klas;
2018-01-25;Neptunus;Amsterdam;groep 1/2;30;Onbevoegde voor de klas;
2018-01-26;Neptunus;Amsterdam;groep 1/2;30;Onbevoegde voor de klas;
2018-01-26;De Boemerang;Huissen;groep 1-2;26;Parttimer komt extra dag terug;
2018-01-26;De Boemerang;Huissen;groep 5-6;28;Directie of IB-er etc...;
2018-01-25;De boemerang;Huissen;groep 1-2;26;Directie of IB-er etc...;
2018-01-17;Obs Het Spectrum;Hoogeveen ;groep 1-2;18;Klas naar huis sturen;
2018-01-26;Lea Dasberg;Zutphen ;groep 7;24;Anders of combinatie;
2018-01-26;Obs De Viersprong ;Leiden;groep 4;20;Klas verdelen;
2018-01-25;Touwladder;Ugchelen;groep 4;24;Klas naar huis sturen;
2018-01-26;De strijene;Oosterhout;groep 8;21;Klas verdelen;
2018-01-26;Polsbroek;Polsbroek;groep 6;24;Klas verdelen;
2018-01-25;De touwladder;Ugchelen;groep groe4;24;Directie of IB-er etc...;
2018-01-26;Touwladder;Ugchelen;groep gr4;24;Parttimer komt extra dag terug;
2018-01-26;De tjalk;Lelystad;groep 1/2;32;Klas naar huis sturen;
2018-01-10;De tjotter;Lelystad;groep 8;25;Parttimer komt extra dag terug;
2018-01-17;De Tjotter;Lelystad;groep 8;25;Parttimer komt extra dag terug;
2018-01-24;De Tjotter;Lelystad;groep 8;25;Parttimer komt extra dag terug;
2018-01-26;Buskesschool;Rotterdam;groep 5, 5 en 7;75;Klas naar huis sturen;
2018-01-23;CBS De Regenboog;Hoogezand;groep 1;23;Klas naar huis sturen;
2018-01-24;De tjotter;Lelystad;groep 4;31;Parttimer komt extra dag terug;
2018-01-25;De tjotter;Lelystad;groep 4;32;Parttimer komt extra dag terug;
2017-12-19;De Wissel;Geffen;groep 6;29;Onbevoegde voor de klas;
2018-01-26;Da Costaschool;Bodegraven;groep 4;33;Klas naar huis sturen;
2018-01-08;Da Costaschool;Bodegraven;groep 4;33;Parttimer komt extra dag terug;
2018-01-17;De Wissel;Geffen;groep 3;22;Parttimer komt extra dag terug;
2018-01-23;De Reibange;Bantega ;groep 4/5;15;Parttimer komt extra dag terug;
2018-01-15;De Reinbôge ;Bantega ;groep 6/7/8;19;Parttimer komt extra dag terug;
2018-01-23;Jenaplanschool De Kwakel;Berkel en Rodenrijs;groep 1;5;Klas verdelen;
2018-01-24;Jenaplanschool De Kwakel;Berkel en Rodenrijs ;groep 1;5;Klas verdelen;
2018-01-25;Jenaplanschool De Kwakel ;Berkel en Rodenrijs;groep 1;5;Klas verdelen;
2018-01-26;Obs de Zuidooster;Aalsmeer;groep 8;27;Directie of IB-er etc...;
2018-01-22;Willibrordusschool;Coevorden ;groep 5;22;Klas verdelen;
2018-01-26;Basisschool de Boomgaard;Utrecht;groep 1/2;23;Directie of IB-er etc...;
2018-01-26;Basisschool Paus Joannes;Zaandam;groep 8;28;Klas naar huis sturen ;
2018-01-26;Basisschool de Tjalk;Lelystad;groep 1/2;32;Klas naar huis sturen ;
2018-01-25;De vuurvlinder ;Veenendaal ;groep 6;31;Klas verdelen ;
2018-01-26;Violier;Maasbree;groep 4;24;Klas verdelen ;
2018-01-25;Teun de Jager;Schoorl;groep 3,4,6,7;95;Klas naar huis sturen ;
2018-01-30;ATB de Wegwijzer;Leidschendam;groep 3/4;22;Klas verdelen ;
2018-01-26;Teun de Jager;Schoorl;groep 3,4,7,8;95;Klas naar huis sturen ;
2018-01-17;Het Octaaf;Nijmegen;groep 8;18;Klas verdelen ;
2018-01-26;SBO Palet;Boxmeer;groep 8;18;Directie of IB-er etc...;
2018-01-24;Paschalisschool;Wijchen;groep 4;23;Klas verdelen ;
2018-01-25;SBO Palet;Boxmeer;groep 8;18;Directie of IB-er etc...;
2018-01-22;De Tweemaster;Vijfhuizen;groep 1/2;24;Onbevoegde voor de klas ;
2018-01-26;plantijn;Barneveld ;groep 5,6,7,8;50;Klas naar huis sturen ;
2018-01-23;De Tweemaster;Vijfhuizen;groep 8;21;Klas verdelen ;
2018-01-18;DaVinci Eemland;Amersfoort;groep 5/6;20;Klas naar huis sturen ;
2018-01-23;Bosseschool;Middelharnis;groep 7;22;Klas verdelen ;
2018-01-24;Bosseschool;Middelharnis;groep 7;22;Klas naar huis sturen ;
2018-01-26;Vreewijkschool;Rotterdam;groep 3;26;Onbevoegde voor de klas ;
2018-01-26;Vreewijkschool;Rotterdam;groep 2;24;Onbevoegde voor de klas ;
2018-01-26;Obs de Braskorf ;Veendam;groep 6/7;26;Directie of IB-er etc...;
2018-01-26;Montessorischool de Trinoom;Zoetermeer;groep bovenbouw;28;Klas verdelen ;
2018-01-25;Montessorischool de Trinoom;Zoetermeer;groep bovenbouw ;29;Klas verdelen ;
2018-01-15;Noorderbreedte;Diemen;groep 6;21;Klas verdelen ;
2018-01-16;Noorderbreedte ;Diemen;groep 6;21;Onbevoegde voor de klas ;
2018-01-25;SO Christoffelschool;Didam;groep 7/8;12;Klas verdelen ;
2018-01-25;Burgemeester van Mierlo;Rijen;groep 3/4;22;Klas verdelen ;
2018-01-26;SO Christoffelschool;Didam;groep 7/8;12;Klas verdelen ;
2018-01-25;De Wijzer ;Arnhem;groep 1,2;22;Onbevoegde voor de klas ;
2018-01-26;Jenaplanbasisschool Jeanne D’Arc;Tilburg;groep 1/2;22;Klas verdelen ;
2018-01-26;Groenland ;Zuidwolde Gr ;groep 4;12;Klas verdelen ;
2018-01-26;Groenland ;Zuidwolde Gr ;groep 6/7;20;Directie of IB-er etc...;
2018-01-26;De Rietendakschool;Utrecht;groep 4a;19;Klas naar huis sturen ;
2018-01-23;De Griffel ;Zeist;groep 7;27;Klas verdelen ;
2018-01-25;De Rietendakschool;Utrecht;groep 6;23;Klas naar huis sturen ;
2018-01-25;De Rietendakschool;Utrecht;groep 5;31;Directie of IB-er etc...;
2018-01-24;Van Voorthuijsenschool ;Haarlem;groep onderbouw;12;Onbevoegde voor de klas ;
2018-01-26;De Dapper ;Amsterdam ;groep 6;20;Klas verdelen ;
2018-01-22;De goede herder ;Almere ;groep 8;25;Klas verdelen ;
2018-01-25;De Dapper ;Amsterdam ;groep 7;20;Klas verdelen ;
2018-01-25;De Dapper ;Amsterdam ;groep 6;20;Directie of IB-er etc...;
2018-01-16;De Zonnepoort;Elst gld;groep 7/8;30;Klas verdelen ;
2018-01-25;Prins Willem Alexander;Eext;groep 5/6;20;Klas verdelen ;
2018-01-19;De Zonnepoort;Elst gld;groep 7/8;30;Klas verdelen ;
2018-01-24;CBS De Rank;Westzaan;groep 1/2;25;Onbevoegde voor de klas ;
2018-01-26;KBS De Vlieger 3;Zwolle;groep 4;23;Klas verdelen ;
2018-01-15;Paulus;Castricum;groep 4;25;Directie of IB-er etc...;
2018-01-22;Pieter Brueghelschool;Arnhem;groep 7;29;Klas verdelen ;
2018-01-26;Watergeus;Lelystad;groep 7;17;Klas verdelen ;
2018-01-29;De Spaarndammerhout;Amsterdam;groep 4;28;Klas verdelen ;
2018-01-19;Pieter Brueghelschool;Arnhem;groep 5/6;28;Klas verdelen ;
2018-01-25;Amalia-Astroschool;Baarn;groep 6;24;Klas naar huis sturen ;
2018-01-26;Groen van Prinsterer ;Dokkum;groep 3/4;15;Klas verdelen ;
2018-01-26;Obs de bloesem;Eck en wiel;groep 3/4;20;Directie of IB-er etc...;
2018-01-22;Amalia-Astroschool;Baarn;groep 5;32;Onbevoegde voor de klas ;
2018-01-26;De Wegwijzer;Tilburg;groep 4;24;Directie of IB-er etc...;
2018-01-23;Gertrudis;Utrecht;groep 6;29;Directie of IB-er etc...;
2018-01-26;5e Montessorischool Watergraafsmeer;Amsterdam;groep 1/2;25;Klas verdelen ;
2018-01-26;CBS De Rank;Metslawier;groep 5/6;20;Klas naar huis sturen ;
2018-01-24;Parkiet;Den Haag;groep 1/2;25;Klas verdelen ;
2018-01-19;5e Montessorischool Watergraafsmeer;Amsterdam;groep 1/2;25;Klas verdelen ;
2018-01-25;OBS De Border;Amersfoort;groep 4;22;Klas verdelen ;
2018-01-12;5e Montessorischool Watergraafsmeer;Amsterdam;groep 1/2;25;Klas verdelen ;
2018-01-26;OBS De Border;Amersfoort;groep 4;22;Klas verdelen ;
2018-01-25;Rietendakschool;Utrecht;groep 5;31;Onbevoegde voor de klas ;
2018-01-23;Ichthus;Zeist;groep 7c;25;Klas verdelen ;
2018-01-22;Tjalk;Lelystad;groep 7;23;Directie of IB-er etc...;
2018-01-23;Tjalk;Lelystad;groep 7;23;Directie of IB-er etc...;
2018-01-24;Ichthus;Zeist;groep 7c;25;Onbevoegde voor de klas ;
2018-01-19;Ikc het mozaiek;Lelystad;groep 4/5;14;Klas naar huis sturen ;
2018-01-16;Tjalk;Lelystad;groep 7;23;Directie of IB-er etc...;
2018-01-26;Lea Dasberg;Zupthen;groep 7;24;Klas verdelen ;
2018-01-15;Tjalk;Lelystad;groep 7;23;Directie of IB-er etc...;
2018-01-16;5e Montessorischool Watergraafsmeer;Amsterdam;groep 1/2;23;Klas verdelen ;
2018-01-19;Ichthus;Zeist;groep 4a;24;Klas naar huis sturen ;
2018-01-08;Tjalk;Lelystad;groep 7;23;Directie of IB-er etc...;
2018-01-22;De Vogelveste;Lelystad;groep 2/3;12;Klas naar huis sturen ;
2018-01-26;De Helmstok;Lelystad;groep 1/2;29;Klas naar huis sturen ;
2018-01-15;De Boomhut;Arnhem;groep 7;29;Klas naar huis sturen ;
2018-01-23;De Helmstok;Lelystad;groep 1/2;29;Onbevoegde voor de klas ;
2018-01-22;Tjalk;Lelystad;groep 1/2;32;Klas naar huis sturen ;
2017-12-15;Ichthus;Zeist;groep 4b;21;Klas naar huis sturen ;
2017-12-13;Ichthus;Zeist;groep 4b;21;Klas verdelen ;
2018-01-25;Caeciliaschool;Amersfoort ;groep 1/2;30;Onbevoegde voor de klas ;
2018-01-22;Regenboog;Lelystad;groep 3/4;21;Directie of IB-er etc...;
2018-01-26;Caecilaschool;Amersfoort ;groep 1/2;30;Onbevoegde voor de klas ;
2018-01-24;Caeciliaschool;Amersfoort ;groep 3/4;30;Directie of IB-er etc...;
2018-01-26;O.b.s. de Kameleon;Drachten;groep 4;19;Klas naar huis sturen ;
2018-01-22;Obs de Springplank;Siddeburen;groep 2;18;Klas naar huis sturen ;
2018-01-24;Caeciliaschool;Amersfoort ;groep 1/2;30;Directie of IB-er etc...;
2018-01-23;Obs de Springplank;Siddeburen;groep 3;29;Directie of IB-er etc...;
2018-01-25;De Springbeek;Venlo;groep 8;28;Directie of IB-er etc...;
2018-01-26;Obs de Dubbelster;Amersfoort;groep 4;15;Klas verdelen ;
2018-01-25;Obs de Springplank;Siddeburen;groep 4;30;Directie of IB-er etc...;
2018-01-12;Burg. Westerbeek van Eertenschool;Varik;groep 7/8;24;Klas naar huis sturen ;
2017-12-15;Sint Walfridus;Bedum;groep 3;29;Klas naar huis sturen ;
2018-01-23;KindcentrumRegenboog;Nootdorp;groep 5/6;26;Onbevoegde voor de klas ;
2018-01-11;Burg Westerbeek van Eertenschool;Varik ;groep 7/8;24;Directie of IB-er etc...;
2018-01-26;Petrus en paulus;Breda;groep 8;28;Klas verdelen ;
2018-01-22;Brandsmaschool ;Bussum;groep 7;30;Directie of IB-er etc...;
2018-01-23;Brandsmaschool;Bussum;groep 7;30;Klas verdelen ;
2018-01-26;De Buikslotermeer;Amsterdam ;groep 7;23;Klas verdelen ;
2018-01-24;Brandsmaschool;Bussum;groep 7;30;Onbevoegde voor de klas ;
2018-01-25;Brandsmaschool;Bussum;groep 7;30;Directie of IB-er etc...;
2018-01-25;IK Valkenhorst ;Assen;groep 6a;17;Klas verdelen ;
2018-01-26;Brandsmaschool;Bussum;groep 7;30;Directie of IB-er etc...;
2018-01-18;Merlijn;Nieuw Vennep ;groep 1/2;20;Onbevoegde voor de klas ;
2018-01-26;Christoffel ;Den haag;groep 7;25;Klas verdelen ;
2018-01-23;OBS de Zandloper ;Stuifzand ;groep 123;17;Onbevoegde voor de klas ;
2018-01-25;Warande;Lelystad;groep 1/2b;20;Directie of IB-er etc...;
2018-01-26;Montessorischool De Kosmos;Hoogland;groep 7/8;30;Directie of IB-er etc...;
2018-01-24;OBS de Zandloper ;Stuifzand ;groep 123;19;Directie of IB-er etc...;
2018-01-24;Obs Kameleon ;Doorn;groep 3;23;Directie of IB-er etc...;
2018-01-26;De Buikslotermeer ;Amsterdam ;groep 1/2;22;Onbevoegde voor de klas ;
2018-01-26;Warande;Lelystad;groep 1/2b;20;Directie of IB-er etc...;
2018-01-25;De buikslotermeer ;Amsterdam ;groep 7;23;Directie of IB-er etc...;
2018-01-25;OBS de Zandloper ;Stuifzand ;groep 123;17;Klas naar huis sturen ;
2018-01-23;Emmaschool;Apeldoorn;groep 5;25;Klas verdelen ;
2018-01-17;OBS de Kelderswerf;Obdam;groep 8;19;Klas verdelen ;
2018-01-26;OBS de Zandloper ;Stuifzand ;groep 123;17;Klas naar huis sturen ;
2018-01-25;OBS de Kelderswerf;Obdam;groep 8;19;Klas verdelen ;
2018-01-25;Emmaschool;Apeldoorn;groep 8;24;Klas verdelen ;
2018-01-19;De Kring;Apeldoorn;groep 6;28;Klas naar huis sturen ;
2018-01-24;CBS de Willem Alexander ;Harderwijk;groep 8;17;Klas naar huis sturen ;
2018-01-24;De Hoorn;Oudenhoorn;groep 6/7/8;18;Klas naar huis sturen ;
2018-01-22;OBS de Kelderswerf;Obdam;groep 6/7;26;Directie of IB-er etc...;
2018-01-25;Merlijn ;Nieuw Vennep;groep 8;25;Directie of IB-er etc...;
2018-01-23;OBS de Kelderswerf;Obdam;groep 8;19;Directie of IB-er etc...;
2018-01-26;Obs de Hietweide;Twello;groep 3/4;31;Directie of IB-er etc...;
2018-01-25;OBS de Kelderswerf;Obdam;groep 6/7;26;Directie of IB-er etc...;
2018-01-23;OBS de Kelderswerf;Obdam;groep 1/2;28;Onbevoegde voor de klas ;
2018-01-26;Kindcentrum De Kloostertuin ;Assen;groep 4;20;Klas naar huis sturen ;
2018-01-23;Griffel;Zeist;groep 7;26;Klas verdelen ;
2018-01-29;Griffel;Zeist;groep 7;26;Klas verdelen ;
2018-01-30;Griffel;Zeist;groep 7;26;Klas verdelen ;
2018-01-08;MBS Aquamarijn;Den Bosch ;groep 5/6;25;Klas verdelen ;
2018-01-25;Kbs Burgemeester van Mierlo;Rijen;groep 3/4;22;Klas verdelen ;
2018-01-11;Groen van Prinsterer;Dokkum;groep 1/2;12;Directie of IB-er etc...;
2018-01-09;MBS Aquamarijn;Den Bosch ;groep 5/6;25;Directie of IB-er etc...;
2018-01-18;De Parel;Muntendam;groep 5/6;25;Directie of IB-er etc...;
2018-01-18;De zandloper ;Koedijk;groep 1/2;24;Klas naar huis sturen ;
2018-01-23;De Reinbôge;Bantega;groep 4/5;15;Directie of IB-er etc...;
2018-01-15;De Reinbôge ;Bantega;groep 6-7-2008;19;Directie of IB-er etc...;
2018-01-26;De Akker;Rijswijk Z-H;groep 6;24;Klas naar huis sturen ;
2018-01-24;OBS de Kelderswerf;Obdam;groep 8;19;Klas verdelen ;
2018-01-25;Mariaschool;Beuningen;groep 4-5-2006;24;Klas verdelen ;
2018-01-22;IKC de Tjalk;Zoetermeer;groep 4;26;Klas verdelen ;
2018-01-24;IKC De Tamboerijn;Zevenaar;groep 5/6;20;Directie of IB-er etc...;
2018-01-26;Mariaschool;Beuningen;groep 4-5-2006;24;Directie of IB-er etc...;
2018-01-25;OBS de Kelderswerf;Obdam;groep 5/6;25;Directie of IB-er etc...;
2018-01-26;IKC de Tjalk;Zoetermeer;groep 4;28;Directie of IB-er etc...;
2018-01-24;IKC de Tjalk;Zoetermeer;groep 7;25;Klas verdelen ;
2018-01-25;IKC de Tjalk;Zoetermeer;groep 7;25;Klas verdelen ;
2018-01-26;Tarieq Ibnoe Ziyad;Eindhoven;groep 7;23;Onbevoegde voor de klas ;
2018-01-26;Toermalijn;Arnhem;groep 8;26;Klas verdelen ;
2018-01-25;De Keijenbervg;Renkum;groep 6;14;Directie of IB-er etc...;
2018-01-22;Het Kompas;Assen;groep 1/2;24;Klas naar huis sturen ;
2018-01-24;Tarieq Ibnoe Ziyad;Eindhoven;groep 1/2;25;Onbevoegde voor de klas ;
2018-01-26;De Mijlpaal;Amsterdam;groep 1/2;25;Directie of IB-er etc...;
2018-01-26;De Keijenberg;Renkum;groep 6;14;Directie of IB-er etc...;
2018-01-25;De Mijlpaal;Amsterdam;groep 1/2;25;Klas naar huis sturen ;
2018-01-26;De Dorpsakker;Assendelft;groep 5;25;Klas verdelen ;
2018-01-19;Het Kompas;Assen;groep 5;24;Directie of IB-er etc...;
2018-01-26;Het Octaaf;Nijmegen;groep 8;18;Klas verdelen ;
2018-01-22;De Dorpsakker;Assendelft;groep 1/2;28;Klas naar huis sturen ;
2018-01-24;Radarschool Helchersee;Scharendijke;groep 5/6;26;Onbevoegde voor de klas ;
2018-01-25;Hesselanden;Emmen;groep 3/4;18;Onbevoegde voor de klas ;
2018-01-19;De Dorpsakker;Assendelft;groep 1/2;29;Klas naar huis sturen ;
2018-01-26;Radarschool Helchersee;Scharendijke;groep 5/6;26;Onbevoegde voor de klas ;
2018-01-15;Het Kompas;Assen;groep 1/2;22;Klas verdelen ;
2018-01-25;Mozaïek Almelo onderbouw;Almelo;groep 1/2;10;Klas naar huis sturen ;
2018-01-26;Hesselanden;Emmen;groep 3/4;18;Onbevoegde voor de klas ;
2018-01-25;De dorpel;De Wilp ;groep 1/2;25;Directie of IB-er etc...;
2017-12-05;Mozaïek Almelo onderbouw;Almelo;groep 1/2;14;Directie of IB-er etc...;
2018-01-19;Jozefschool;De Goorn;groep 6/7;30;Directie of IB-er etc...;
2018-01-12;Jozefschool;De Goorn;groep 8;21;Directie of IB-er etc...;
2018-01-25;De Korenaar ;Apeldoorn ;groep 7, 8 ;50;Klas verdelen ;
2018-01-10;Steven Stemerding;Rotterdam;groep 1/2;20;Directie of IB-er etc...;
2018-01-25;CBS de Ichthus;Zwolle;groep 5;20;Directie of IB-er etc...;
2018-01-17;Steven Stemerding;Rotterdam;groep 1/2;20;Directie of IB-er etc...;
2018-01-26;Rehobothschool;Loosdrecht;groep 3;24;Klas verdelen ;
2018-01-24;Steven Stemerding;Rotterdam;groep 1/2;20;Directie of IB-er etc...;
2018-01-26;Pacellischool ;Leiden;groep 1-2, 3, 5;60;Klas verdelen ;
2018-01-30;Steven Stemerding;Rotterdam;groep 1/2;20;Directie of IB-er etc...;
2018-01-09;Steven Stemerding;Rotterdam;groep 1/2;20;Onbevoegde voor de klas ;
2018-01-16;Steven Stemerding;Rotterdam;groep 1/2;20;Onbevoegde voor de klas ;
2018-01-23;Steven Stemerding;Rotterdam;groep 1/2;20;Onbevoegde voor de klas ;
2018-01-25;De Fontein;Rotterdam;groep 5;15;Klas verdelen ;
2018-01-26;De Fonteim;Rotterdam;groep 5;15;Klas naar huis sturen ;
2018-01-24;Basisschool 'n Esxh;Tilligte;groep 5/6;21;Directie of IB-er etc...;
2018-01-17;Basischool 'n Esch;Tilligte;groep 5/6;21;Directie of IB-er etc...;
2018-01-11;Koningin Beatrixschool;Papendrecht;groep 8a;24;Klas verdelen ;
2018-01-12;Koningin Beatrixschool ;Papendrecht ;groep 8a;24;Klas verdelen ;
2017-12-19;Basisschool 'n Esch;Tilligte;groep 1/2;11;Klas verdelen ;
2018-01-22;Montessorischool Houten locatie Korenmolen;Houten;groep 1-2;22;Klas naar huis sturen ;
2018-01-18;3Sprong;Lelystad;groep 5;25;Klas verdelen ;
2018-01-26;CBS de Merlettes;Kootstertille;groep 7/8;31;Klas naar huis sturen ;
2018-01-24;Montessorischool Houten locatie Limes;Houten;groep 6/7/8;27;Klas naar huis sturen ;
2018-01-26;7e Montessorischool;Amsterdam ;groep 1/2 (2x);40;Klas naar huis sturen ;
2018-01-25;De Dijk;Zaandam;groep 8;28;Klas naar huis sturen ;
2018-01-22;Montessorischool Houten;Houten;groep 1-8 geen gym;275;Klas verdelen ;
2018-01-23;Laurentius;Breda;groep 1/2;22;Onbevoegde voor de klas ;
2018-01-17;Park en Dijk;Gouda;groep 7;13;Klas naar huis sturen ;
2018-01-24;Laurentius;Breda;groep 1/2;22;Onbevoegde voor de klas ;
2018-01-25;Petrus Canisius;De Weere;groep 7/8;29;Directie of IB-er etc...;
2018-01-25;Laurentius;Breda;groep 1/2;22;Onbevoegde voor de klas ;
2018-01-25;Simon Havingaschool;Sneek;groep 5/6;25;Klas naar huis sturen ;
2018-01-26;De Hoeksteen;Utrecht;groep 6;24;Onbevoegde voor de klas ;
2018-01-22;Simon Havingaschool ;Sneek ;groep 7;30;Klas naar huis sturen ;
2018-01-26;De Brandaris;Hellevoetsluis ;groep 6;22;Klas verdelen ;
2018-01-22;De Klipper;Ijmuiden;groep 3;21;Klas naar huis sturen ;
2018-01-22;Cantecleer;Kloosterhasr;groep 5/6;29;Klas naar huis sturen ;
2018-01-29;De Klipper;Ijmuiden;groep 3;21;Klas naar huis sturen ;
2018-01-26;Steven Stemerdingschool;Rotterdam;groep 3;33;Directie of IB-er etc...;
2018-01-26;De Vlinderboom;Utrecht;groep 6,7,8;27;Directie of IB-er etc...;
2018-01-19;Steven Stemerdingschool;Rotterdam ;groep 3;33;Directie of IB-er etc...;
2018-01-26;Antoniusschool;Best;groep 5;31;Onbevoegde voor de klas ;
2018-01-12;Steven Stemerdingschool;Rotterdam;groep 3;33;Directie of IB-er etc...;
2018-01-26;IKC Het Groene Hart;Zuidwolde;groep 6;21;Klas verdelen ;
2018-01-23;Tuinstad;Rotterdam;groep 3-4-2005;25;Klas verdelen ;
2018-01-19;Basisschool de Wissel;Geffen;groep 4/5;30;Klas verdelen ;
2018-01-25;Obs Het Tweespan ;Giessenburg;groep 123;25;Directie of IB-er etc...;
2018-01-24;Tuinstad;Rotterdam;groep 3-4-2005;25;Klas verdelen ;
2018-01-26;Obs Het Tweespan;Schelluinen ;groep 123;28;Directie of IB-er etc...;
2018-01-19;Obs Kortland;Krimpen aan den IJssel;groep nkg;10;Klas verdelen ;
2018-01-25;De Oversteek;Nijmegen;groep 4;26;Klas naar huis sturen ;
2018-01-23;De Oversteek;Nijmegen;groep 7;27;Klas naar huis sturen ;
2018-01-26;Vrije school Vuurvogel;Zoetermeer;groep 5;25;Onbevoegde voor de klas ;
2018-01-24;De Oversteek;Nijmegen;groep 1/2;24;Directie of IB-er etc...;
2018-01-25;Roald Dahl school;Zwaag;groep 5;24;Klas verdelen ;
2018-01-25;OBS de Violier;Schiedam;groep 6/7;31;Klas naar huis sturen ;
2018-01-26;OBS de Violier;Schiedam;groep 6/7;31;Klas verdelen ;
2018-01-23;Roald Dahl school;Zwaag;groep 5;24;Onbevoegde voor de klas ;
2018-01-23;Parkschool;Delft;groep 8;18;Klas naar huis sturen ;
2018-01-24;De Savornin Lohmanschool;Rotterdam;groep 1 en 2;32;Klas naar huis sturen ;
2018-01-23;Parkschool;Delft;groep 7;22;Onbevoegde voor de klas ;
2018-01-24;Parkschool;Delft;groep 8;18;Klas verdelen ;
2018-01-26;De Savornin Lohmanschool;Rotterdam;groep 1;19;Directie of IB-er etc...;
2018-01-26;De Savornin Lohmanschool;Rotterdam;groep 4;19;Directie of IB-er etc...;
2018-01-24;De Stek;Houten;groep 4;34;Klas naar huis sturen ;
2018-01-22;De Savornin Lohmanschool;Rotterdam;groep 4;19;Onbevoegde voor de klas ;
2018-01-23;De Savornin Lohmanschool;Rotterdam;groep 4;19;Onbevoegde voor de klas ;
2018-01-24;De Savornin Lohmanschool;Rotterdam;groep 4;19;Onbevoegde voor de klas ;
2018-01-25;De Savornin Lohmanschool;Rotterdam;groep 4;19;Onbevoegde voor de klas ;
2018-01-17;De Stek;Houten;groep 4;34;Klas naar huis sturen ;
2018-01-22;De Savornin Lohmanschool;Rotterdam;groep 1;19;Directie of IB-er etc...;
2018-01-23;De Savornin Lohmanschool;Rotterdam;groep 1;19;Directie of IB-er etc...;
2018-01-25;De Savornin Lohmanschool;Rotterdam;groep 1;19;Onbevoegde voor de klas ;
2018-01-23;De Savornin Lohmanschool;Rotterdam;groep 2;14;Directie of IB-er etc...;
2018-01-26;Par16hoven;Rotterdam;groep 1/2;28;Klas verdelen ;
2018-01-19;De Savornin Lohmanschool;Rotterdam;groep 2;14;Directie of IB-er etc...;
2018-01-19;De Savornin Lohmanschool;Rotterdam;groep 1;19;Directie of IB-er etc...;
2018-01-23;Verrekijker ;Den Helder;groep 2/3;22;Klas naar huis sturen ;
2018-01-25;Amalia-Astroschool;Baarn;groep 6b;24;Klas naar huis sturen ;
2018-01-25;OBS Skoatterwiis;Oudeschoot;groep 3/4;21;Klas naar huis sturen ;
2018-01-26;OBS Skoatterwiis;Oudeschoot;groep 3/4;21;Directie of IB-er etc...;
2018-01-25;Het vierspan;Bovenkarspel;groep 7/8;20;Klas verdelen ;
2018-01-25;Het vierspan;Bovenkarspel;groep 7/8;20;Klas naar huis sturen ;
2018-01-26;Het Braambos ;Hoofddorp ;groep 7;27;Klas verdelen ;
2018-01-23;Het Veer;Duiven;groep 1/2;27;Onbevoegde voor de klas ;
2018-01-26;de Wildzang;Lelystad;groep 3/4;25;Klas naar huis sturen ;
2018-01-26;De Stek;Houten;groep 8;25;Klas naar huis sturen ;
2018-01-26;Franciscus Xaveriusschool;Haarlem;groep 8;25;Klas naar huis sturen ;
2018-01-22;Koningin Emmaschool;Schoonhoven;groep 4;22;Onbevoegde voor de klas ;
2018-01-19;Caeciliaschool ;Amersfoort ;groep 1;17;Onbevoegde voor de klas ;
2018-01-26;T Kompas ;Groningen;groep 4/5;25;Klas naar huis sturen ;
2018-01-18;Caeciliaschool ;Amersfoort ;groep 1/2;30;Directie of IB-er etc...;
